,CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,FIPS State Code,FIPS Place Code,STUSAB,State Name,STATENS,city_state,city_full_state,Miserable City,Happy City
172,19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Dearborn,26.0,21000.0,MI,Michigan,1779789,"Dearborn, MI","Dearborn, Michigan",False,False
173,19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Detroit,26.0,22000.0,MI,Michigan,1779789,"Detroit, MI","Detroit, Michigan",True,False
174,19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Farmington Hills,26.0,27440.0,MI,Michigan,1779789,"Farmington Hills, MI","Farmington Hills, Michigan",False,False
175,19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Livonia,26.0,49000.0,MI,Michigan,1779789,"Livonia, MI","Livonia, Michigan",False,False
176,19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Novi,26.0,59440.0,MI,Michigan,1779789,"Novi, MI","Novi, Michigan",False,False
177,19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Pontiac,26.0,65440.0,MI,Michigan,1779789,"Pontiac, MI","Pontiac, Michigan",False,False
178,19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Southfield,26.0,74900.0,MI,Michigan,1779789,"Southfield, MI","Southfield, Michigan",False,False
179,19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Taylor,26.0,79000.0,MI,Michigan,1779789,"Taylor, MI","Taylor, Michigan",False,False
180,19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Troy,26.0,80700.0,MI,Michigan,1779789,"Troy, MI","Troy, Michigan",False,False
181,19820,"Detroit-Warren-Dearborn, MI",Metropolitan Statistical Area,Warren,26.0,84000.0,MI,Michigan,1779789,"Warren, MI","Warren, Michigan",False,False
182,21540,"Escanaba, MI",Micropolitan Statistical Area,Escanaba,26.0,26360.0,MI,Michigan,1779789,"Escanaba, MI","Escanaba, Michigan",False,False
183,22420,"Flint, MI",Metropolitan Statistical Area,Flint,26.0,29000.0,MI,Michigan,1779789,"Flint, MI","Flint, Michigan",False,False
184,24340,"Grand Rapids-Kentwood, MI",Metropolitan Statistical Area,Grand Rapids,26.0,34000.0,MI,Michigan,1779789,"Grand Rapids, MI","Grand Rapids, Michigan",False,False
185,24340,"Grand Rapids-Kentwood, MI",Metropolitan Statistical Area,Kentwood,26.0,42820.0,MI,Michigan,1779789,"Kentwood, MI","Kentwood, Michigan",False,False
186,25880,"Hillsdale, MI",Micropolitan Statistical Area,Hillsdale,26.0,38460.0,MI,Michigan,1779789,"Hillsdale, MI","Hillsdale, Michigan",False,False
187,26090,"Holland, MI",Micropolitan Statistical Area,Holland,26.0,38640.0,MI,Michigan,1779789,"Holland, MI","Holland, Michigan",False,False
188,26340,"Houghton, MI",Micropolitan Statistical Area,Houghton,26.0,39360.0,MI,Michigan,1779789,"Houghton, MI","Houghton, Michigan",False,False
189,27020,"Iron Mountain, MI-WI",Micropolitan Statistical Area,Iron Mountain,26.0,40960.0,MI,Michigan,1779789,"Iron Mountain, MI","Iron Mountain, Michigan",False,False
190,27100,"Jackson, MI",Metropolitan Statistical Area,Jackson,26.0,41420.0,MI,Michigan,1779789,"Jackson, MI","Jackson, Michigan",False,False
191,28020,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,Kalamazoo,26.0,42160.0,MI,Michigan,1779789,"Kalamazoo, MI","Kalamazoo, Michigan",False,False
192,28020,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,Portage,26.0,65560.0,MI,Michigan,1779789,"Portage, MI","Portage, Michigan",False,False
193,29620,"Lansing-East Lansing, MI",Metropolitan Statistical Area,East Lansing,26.0,24120.0,MI,Michigan,1779789,"East Lansing, MI","East Lansing, Michigan",False,False
194,29620,"Lansing-East Lansing, MI",Metropolitan Statistical Area,Lansing,26.0,46000.0,MI,Michigan,1779789,"Lansing, MI","Lansing, Michigan",False,False
195,31220,"Ludington, MI",Micropolitan Statistical Area,Ludington,26.0,49640.0,MI,Michigan,1779789,"Ludington, MI","Ludington, Michigan",False,False
196,32100,"Marquette, MI",Micropolitan Statistical Area,Marquette,26.0,51900.0,MI,Michigan,1779789,"Marquette, MI","Marquette, Michigan",False,False
197,33220,"Midland, MI",Metropolitan Statistical Area,Midland,26.0,53780.0,MI,Michigan,1779789,"Midland, MI","Midland, Michigan",False,False
198,33780,"Monroe, MI",Metropolitan Statistical Area,Monroe,26.0,55020.0,MI,Michigan,1779789,"Monroe, MI","Monroe, Michigan",False,False
199,34380,"Mount Pleasant, MI",Micropolitan Statistical Area,Mount Pleasant,26.0,56020.0,MI,Michigan,1779789,"Mount Pleasant, MI","Mount Pleasant, Michigan",False,False
200,34740,"Muskegon, MI",Metropolitan Statistical Area,Muskegon,26.0,56320.0,MI,Michigan,1779789,"Muskegon, MI","Muskegon, Michigan",False,False
201,35660,"Niles, MI",Metropolitan Statistical Area,Niles,26.0,57760.0,MI,Michigan,1779789,"Niles, MI","Niles, Michigan",False,False
202,40980,"Saginaw, MI",Metropolitan Statistical Area,Saginaw,26.0,70520.0,MI,Michigan,1779789,"Saginaw, MI","Saginaw, Michigan",False,False
203,42300,"Sault Ste. Marie, MI",Micropolitan Statistical Area,Sault Ste. Marie,26.0,71740.0,MI,Michigan,1779789,"Sault Ste. Marie, MI","Sault Ste. Marie, Michigan",False,False
204,44780,"Sturgis, MI",Micropolitan Statistical Area,Sturgis,26.0,76960.0,MI,Michigan,1779789,"Sturgis, MI","Sturgis, Michigan",False,False
205,45900,"Traverse City, MI",Micropolitan Statistical Area,Traverse City,26.0,80340.0,MI,Michigan,1779789,"Traverse City, MI","Traverse City, Michigan",False,False
206,10380,"Aguadilla-Isabela, PR",Metropolitan Statistical Area,Aguadilla,72.0,745.0,PR,Puerto Rico,1779808,"Aguadilla, PR","Aguadilla, Puerto Rico",False,False
207,10380,"Aguadilla-Isabela, PR",Metropolitan Statistical Area,Isabela,72.0,36478.0,PR,Puerto Rico,1779808,"Isabela, PR","Isabela, Puerto Rico",False,False
208,11640,"Arecibo, PR",Metropolitan Statistical Area,Arecibo,72.0,3368.0,PR,Puerto Rico,1779808,"Arecibo, PR","Arecibo, Puerto Rico",False,False
209,17620,"Coamo, PR",Micropolitan Statistical Area,Coamo,72.0,18719.0,PR,Puerto Rico,1779808,"Coamo, PR","Coamo, Puerto Rico",False,False
210,17640,"Coco, PR",Micropolitan Statistical Area,Coco,72.0,18891.0,PR,Puerto Rico,1779808,"Coco, PR","Coco, Puerto Rico",False,False
211,25020,"Guayama, PR",Metropolitan Statistical Area,Guayama,72.0,32221.0,PR,Puerto Rico,1779808,"Guayama, PR","Guayama, Puerto Rico",False,False
212,27580,"Jayuya, PR",Micropolitan Statistical Area,Jayuya,72.0,38370.0,PR,Puerto Rico,1779808,"Jayuya, PR","Jayuya, Puerto Rico",False,False
213,32420,"Mayagüez, PR",Metropolitan Statistical Area,Mayagüez,72.0,52431.0,PR,Puerto Rico,1779808,"Mayagüez, PR","Mayagüez, Puerto Rico",False,False
214,38660,"Ponce, PR",Metropolitan Statistical Area,Ponce,72.0,63820.0,PR,Puerto Rico,1779808,"Ponce, PR","Ponce, Puerto Rico",False,False
215,41900,"San Germán, PR",Metropolitan Statistical Area,San Germán,72.0,76167.0,PR,Puerto Rico,1779808,"San Germán, PR","San Germán, Puerto Rico",False,False
216,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Bayamón,72.0,6593.0,PR,Puerto Rico,1779808,"Bayamón, PR","Bayamón, Puerto Rico",False,False
217,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Caguas,72.0,10334.0,PR,Puerto Rico,1779808,"Caguas, PR","Caguas, Puerto Rico",False,False
218,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,Guaynabo,72.0,32522.0,PR,Puerto Rico,1779808,"Guaynabo, PR","Guaynabo, Puerto Rico",False,False
219,41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,San Juan,72.0,76770.0,PR,Puerto Rico,1779808,"San Juan, PR","San Juan, Puerto Rico",False,False
220,42180,"Santa Isabel, PR",Micropolitan Statistical Area,Santa Isabel,72.0,78145.0,PR,Puerto Rico,1779808,"Santa Isabel, PR","Santa Isabel, Puerto Rico",False,False
221,49500,"Yauco, PR",Metropolitan Statistical Area,Yauco,72.0,88035.0,PR,Puerto Rico,1779808,"Yauco, PR","Yauco, Puerto Rico",False,False
222,10420,"Akron, OH",Metropolitan Statistical Area,Akron,39.0,1000.0,OH,Ohio,1085497,"Akron, OH","Akron, Ohio",True,False
223,11740,"Ashland, OH",Micropolitan Statistical Area,Ashland,39.0,2568.0,OH,Ohio,1085497,"Ashland, OH","Ashland, Ohio",False,False
224,11780,"Ashtabula, OH",Micropolitan Statistical Area,Ashtabula,39.0,2638.0,OH,Ohio,1085497,"Ashtabula, OH","Ashtabula, Ohio",False,False
225,11900,"Athens, OH",Micropolitan Statistical Area,Athens,39.0,2736.0,OH,Ohio,1085497,"Athens, OH","Athens, Ohio",False,False
226,13340,"Bellefontaine, OH",Micropolitan Statistical Area,Bellefontaine,39.0,5130.0,OH,Ohio,1085497,"Bellefontaine, OH","Bellefontaine, Ohio",False,False
227,15340,"Bucyrus-Galion, OH",Micropolitan Statistical Area,Bucyrus,39.0,10030.0,OH,Ohio,1085497,"Bucyrus, OH","Bucyrus, Ohio",False,False
228,15340,"Bucyrus-Galion, OH",Micropolitan Statistical Area,Galion,39.0,29162.0,OH,Ohio,1085497,"Galion, OH","Galion, Ohio",False,False
229,15740,"Cambridge, OH",Micropolitan Statistical Area,Cambridge,39.0,10996.0,OH,Ohio,1085497,"Cambridge, OH","Cambridge, Ohio",False,False
230,15940,"Canton-Massillon, OH",Metropolitan Statistical Area,Canton,39.0,12000.0,OH,Ohio,1085497,"Canton, OH","Canton, Ohio",False,False
231,15940,"Canton-Massillon, OH",Metropolitan Statistical Area,Massillon,39.0,48244.0,OH,Ohio,1085497,"Massillon, OH","Massillon, Ohio",False,False
232,16380,"Celina, OH",Micropolitan Statistical Area,Celina,39.0,12868.0,OH,Ohio,1085497,"Celina, OH","Celina, Ohio",False,False
233,17060,"Chillicothe, OH",Micropolitan Statistical Area,Chillicothe,39.0,14184.0,OH,Ohio,1085497,"Chillicothe, OH","Chillicothe, Ohio",False,False
234,17140,"Cincinnati, OH-KY-IN",Metropolitan Statistical Area,Cincinnati,39.0,15000.0,OH,Ohio,1085497,"Cincinnati, OH","Cincinnati, Ohio",False,False
235,17460,"Cleveland-Elyria, OH",Metropolitan Statistical Area,Cleveland,39.0,16000.0,OH,Ohio,1085497,"Cleveland, OH","Cleveland, Ohio",True,False
236,17460,"Cleveland-Elyria, OH",Metropolitan Statistical Area,Elyria,39.0,25256.0,OH,Ohio,1085497,"Elyria, OH","Elyria, Ohio",False,False
237,18140,"Columbus, OH",Metropolitan Statistical Area,Columbus,39.0,18000.0,OH,Ohio,1085497,"Columbus, OH","Columbus, Ohio",False,False
238,18740,"Coshocton, OH",Micropolitan Statistical Area,Coshocton,39.0,18868.0,OH,Ohio,1085497,"Coshocton, OH","Coshocton, Ohio",False,False
239,19430,"Dayton-Kettering, OH",Metropolitan Statistical Area,Dayton,39.0,21000.0,OH,Ohio,1085497,"Dayton, OH","Dayton, Ohio",True,False
240,19430,"Dayton-Kettering, OH",Metropolitan Statistical Area,Kettering,39.0,40040.0,OH,Ohio,1085497,"Kettering, OH","Kettering, Ohio",False,False
241,19580,"Defiance, OH",Micropolitan Statistical Area,Defiance,39.0,21308.0,OH,Ohio,1085497,"Defiance, OH","Defiance, Ohio",False,False
242,22300,"Findlay, OH",Micropolitan Statistical Area,Findlay,39.0,27048.0,OH,Ohio,1085497,"Findlay, OH","Findlay, Ohio",False,False
243,23380,"Fremont, OH",Micropolitan Statistical Area,Fremont,39.0,28826.0,OH,Ohio,1085497,"Fremont, OH","Fremont, Ohio",False,False
244,24820,"Greenville, OH",Micropolitan Statistical Area,Greenville,39.0,32340.0,OH,Ohio,1085497,"Greenville, OH","Greenville, Ohio",False,False
245,27160,"Jackson, OH",Micropolitan Statistical Area,Jackson,39.0,37842.0,OH,Ohio,1085497,"Jackson, OH","Jackson, Ohio",False,False
246,30620,"Lima, OH",Metropolitan Statistical Area,Lima,39.0,43554.0,OH,Ohio,1085497,"Lima, OH","Lima, Ohio",False,False
247,31900,"Mansfield, OH",Metropolitan Statistical Area,Mansfield,39.0,47138.0,OH,Ohio,1085497,"Mansfield, OH","Mansfield, Ohio",False,False
248,31930,"Marietta, OH",Micropolitan Statistical Area,Marietta,39.0,47628.0,OH,Ohio,1085497,"Marietta, OH","Marietta, Ohio",False,False
249,32020,"Marion, OH",Micropolitan Statistical Area,Marion,39.0,47754.0,OH,Ohio,1085497,"Marion, OH","Marion, Ohio",False,False
250,34540,"Mount Vernon, OH",Micropolitan Statistical Area,Mount Vernon,39.0,53102.0,OH,Ohio,1085497,"Mount Vernon, OH","Mount Vernon, Ohio",False,False
251,35420,"New Philadelphia-Dover, OH",Micropolitan Statistical Area,Dover,39.0,22456.0,OH,Ohio,1085497,"Dover, OH","Dover, Ohio",False,False
252,35420,"New Philadelphia-Dover, OH",Micropolitan Statistical Area,New Philadelphia,39.0,55216.0,OH,Ohio,1085497,"New Philadelphia, OH","New Philadelphia, Ohio",False,False
253,35940,"Norwalk, OH",Micropolitan Statistical Area,Norwalk,39.0,57302.0,OH,Ohio,1085497,"Norwalk, OH","Norwalk, Ohio",False,False
254,39020,"Portsmouth, OH",Micropolitan Statistical Area,Portsmouth,39.0,64304.0,OH,Ohio,1085497,"Portsmouth, OH","Portsmouth, Ohio",False,False
255,41400,"Salem, OH",Micropolitan Statistical Area,Salem,39.0,69834.0,OH,Ohio,1085497,"Salem, OH","Salem, Ohio",False,False
256,41780,"Sandusky, OH",Micropolitan Statistical Area,Sandusky,39.0,70380.0,OH,Ohio,1085497,"Sandusky, OH","Sandusky, Ohio",False,False
257,43380,"Sidney, OH",Micropolitan Statistical Area,Sidney,39.0,72424.0,OH,Ohio,1085497,"Sidney, OH","Sidney, Ohio",False,False
258,44220,"Springfield, OH",Metropolitan Statistical Area,Springfield,39.0,74118.0,OH,Ohio,1085497,"Springfield, OH","Springfield, Ohio",False,False
259,45660,"Tiffin, OH",Micropolitan Statistical Area,Tiffin,39.0,76778.0,OH,Ohio,1085497,"Tiffin, OH","Tiffin, Ohio",False,False
260,45780,"Toledo, OH",Metropolitan Statistical Area,Toledo,39.0,77000.0,OH,Ohio,1085497,"Toledo, OH","Toledo, Ohio",True,False
261,46500,"Urbana, OH",Micropolitan Statistical Area,Urbana,39.0,79072.0,OH,Ohio,1085497,"Urbana, OH","Urbana, Ohio",False,False
262,46780,"Van Wert, OH",Micropolitan Statistical Area,Van Wert,39.0,79562.0,OH,Ohio,1085497,"Van Wert, OH","Van Wert, Ohio",False,False
263,47540,"Wapakoneta, OH",Micropolitan Statistical Area,Wapakoneta,39.0,80766.0,OH,Ohio,1085497,"Wapakoneta, OH","Wapakoneta, Ohio",False,False
264,47920,"Washington Court House, OH",Micropolitan Statistical Area,Washington Court House,39.0,81718.0,OH,Ohio,1085497,"Washington Court House, OH","Washington Court House, Ohio",False,False
265,48260,"Weirton-Steubenville, WV-OH",Metropolitan Statistical Area,Steubenville,39.0,74608.0,OH,Ohio,1085497,"Steubenville, OH","Steubenville, Ohio",False,False
266,48940,"Wilmington, OH",Micropolitan Statistical Area,Wilmington,39.0,85792.0,OH,Ohio,1085497,"Wilmington, OH","Wilmington, Ohio",False,False
267,49300,"Wooster, OH",Micropolitan Statistical Area,Wooster,39.0,86548.0,OH,Ohio,1085497,"Wooster, OH","Wooster, Ohio",False,False
268,49660,"Youngstown-Warren-Boardman, OH-PA",Metropolitan Statistical Area,Boardman,39.0,7454.0,OH,Ohio,1085497,"Boardman, OH","Boardman, Ohio",False,False
269,49660,"Youngstown-Warren-Boardman, OH-PA",Metropolitan Statistical Area,Warren,39.0,80892.0,OH,Ohio,1085497,"Warren, OH","Warren, Ohio",False,False
270,49660,"Youngstown-Warren-Boardman, OH-PA",Metropolitan Statistical Area,Youngstown,39.0,88000.0,OH,Ohio,1085497,"Youngstown, OH","Youngstown, Ohio",False,False
271,49780,"Zanesville, OH",Micropolitan Statistical Area,Zanesville,39.0,88084.0,OH,Ohio,1085497,"Zanesville, OH","Zanesville, Ohio",False,False
272,10460,"Alamogordo, NM",Micropolitan Statistical Area,Alamogordo,35.0,1780.0,NM,New Mexico,897535,"Alamogordo, NM","Alamogordo, New Mexico",False,False
273,10740,"Albuquerque, NM",Metropolitan Statistical Area,Albuquerque,35.0,2000.0,NM,New Mexico,897535,"Albuquerque, NM","Albuquerque, New Mexico",False,False
274,16100,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,Artesia,35.0,5220.0,NM,New Mexico,897535,"Artesia, NM","Artesia, New Mexico",False,False
275,16100,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,Carlsbad,35.0,12150.0,NM,New Mexico,897535,"Carlsbad, NM","Carlsbad, New Mexico",False,False
276,17580,"Clovis, NM",Micropolitan Statistical Area,Clovis,35.0,16420.0,NM,New Mexico,897535,"Clovis, NM","Clovis, New Mexico",False,False
277,19700,"Deming, NM",Micropolitan Statistical Area,Deming,35.0,20270.0,NM,New Mexico,897535,"Deming, NM","Deming, New Mexico",False,False
278,21580,"Española, NM",Micropolitan Statistical Area,Española,35.0,25170.0,NM,New Mexico,897535,"Española, NM","Española, New Mexico",False,False
279,22140,"Farmington, NM",Metropolitan Statistical Area,Farmington,35.0,25800.0,NM,New Mexico,897535,"Farmington, NM","Farmington, New Mexico",False,False
280,23700,"Gallup, NM",Micropolitan Statistical Area,Gallup,35.0,28460.0,NM,New Mexico,897535,"Gallup, NM","Gallup, New Mexico",False,False
281,24380,"Grants, NM",Micropolitan Statistical Area,Grants,35.0,30490.0,NM,New Mexico,897535,"Grants, NM","Grants, New Mexico",False,False
282,26020,"Hobbs, NM",Micropolitan Statistical Area,Hobbs,35.0,32520.0,NM,New Mexico,897535,"Hobbs, NM","Hobbs, New Mexico",False,False
283,29740,"Las Cruces, NM",Metropolitan Statistical Area,Las Cruces,35.0,39380.0,NM,New Mexico,897535,"Las Cruces, NM","Las Cruces, New Mexico",False,False
284,29780,"Las Vegas, NM",Micropolitan Statistical Area,Las Vegas,35.0,39940.0,NM,New Mexico,897535,"Las Vegas, NM","Las Vegas, New Mexico",False,False
285,31060,"Los Alamos, NM",Micropolitan Statistical Area,Los Alamos,35.0,42320.0,NM,New Mexico,897535,"Los Alamos, NM","Los Alamos, New Mexico",False,False
286,38780,"Portales, NM",Micropolitan Statistical Area,Portales,35.0,59260.0,NM,New Mexico,897535,"Portales, NM","Portales, New Mexico",False,False
287,40740,"Roswell, NM",Micropolitan Statistical Area,Roswell,35.0,64930.0,NM,New Mexico,897535,"Roswell, NM","Roswell, New Mexico",False,False
288,40760,"Ruidoso, NM",Micropolitan Statistical Area,Ruidoso,35.0,65210.0,NM,New Mexico,897535,"Ruidoso, NM","Ruidoso, New Mexico",False,False
289,42140,"Santa Fe, NM",Metropolitan Statistical Area,Santa Fe,35.0,70500.0,NM,New Mexico,897535,"Santa Fe, NM","Santa Fe, New Mexico",False,False
290,43500,"Silver City, NM",Micropolitan Statistical Area,Silver City,35.0,73260.0,NM,New Mexico,897535,"Silver City, NM","Silver City, New Mexico",False,False
291,45340,"Taos, NM",Micropolitan Statistical Area,Taos,35.0,76200.0,NM,New Mexico,897535,"Taos, NM","Taos, New Mexico",False,False
292,10500,"Albany, GA",Metropolitan Statistical Area,Albany,13.0,1052.0,GA,Georgia,1705317,"Albany, GA","Albany, Georgia",False,False
293,11140,"Americus, GA",Micropolitan Statistical Area,Americus,13.0,2116.0,GA,Georgia,1705317,"Americus, GA","Americus, Georgia",False,False
294,12020,"Athens-Clarke County, GA",Metropolitan Statistical Area,Athens-Clarke County unified government (balance),13.0,3440.0,GA,Georgia,1705317,"Athens-Clarke County unified government (balance), GA","Athens-Clarke County unified government (balance), Georgia",False,False
295,12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metropolitan Statistical Area,Alpharetta,13.0,1696.0,GA,Georgia,1705317,"Alpharetta, GA","Alpharetta, Georgia",False,False
296,12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metropolitan Statistical Area,Atlanta,13.0,4000.0,GA,Georgia,1705317,"Atlanta, GA","Atlanta, Georgia",False,False
297,12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metropolitan Statistical Area,Marietta,13.0,49756.0,GA,Georgia,1705317,"Marietta, GA","Marietta, Georgia",False,False
298,12060,"Atlanta-Sandy Springs-Alpharetta, GA",Metropolitan Statistical Area,Sandy Springs,13.0,68516.0,GA,Georgia,1705317,"Sandy Springs, GA","Sandy Springs, Georgia",False,False
